	id	rtscts	datarate	packetsize	verbose	rng	thr	rtr
69	3890bed1-2292-4d4c-8714-eb6539aa43d5	True	2.5	1500	True	120	5.087630000000001	3
70	5486ed52-688c-4bcc-a6a8-90e05111c77e	False	5.0	750	True	598	5.7845819999999994	1749
71	47937cd0-ff6f-46e8-a0da-d989feaecff7	False	7.5	500	True	657	11.72582	2768
72	c7e6febc-9a9f-4a84-a959-238336465cac	True	1.0	1000	True	48	2.05272	0
73	f98bfc22-8204-43cc-85e3-c1f5735b50b3	True	1.0	1000	True	42	2.05272	0
74	2659010e-9490-4104-9569-aba832823dc6	False	2.5	125	True	496	4.98608	3294
75	e4b6b966-e270-43f6-8060-cbc5f8140c00	True	7.5	125	True	215	5.101392	6
76	f257e2b0-fb57-4240-a1d3-bbdde4a3c75f	False	5.0	1500	True	616	5.608373	1198
77	bb49f38e-c6f5-4e4a-8965-dc29480a238b	True	7.5	125	True	211	5.119749	5
78	1dd0107c-9d6d-471e-8fd2-a1ff2070d9ff	True	1.0	750	True	39	2.07384	0
79	076e555a-233d-4b97-bed0-844e2e2f143f	False	2.5	125	True	491	5.05145	3298
80	6c4535e7-481d-4933-8aeb-0c9a57fae255	True	5.0	250	True	154	8.43163	43
81	ebc30004-c13a-4e41-86b4-2c3deb2b421d	True	2.5	1000	True	112	5.130129999999999	2
82	8a7296c1-7167-498d-8084-637a0952e5b1	True	1.0	250	True	18	2.22267	0
83	1865445b-31b0-475c-a564-c020a1c1bbf4	False	1.0	1500	True	470	2.03408	420
84	60983e31-53b3-4280-8f9c-ba80a0fa9c78	False	5.0	125	True	566	6.282059	1789
85	d33e13f5-2380-4bca-a72d-3a957337d2d2	False	15.0	750	True	805	15.932165	2092
86	c6e944f8-422e-402e-a694-ceb0cc05f771	True	10.0	750	True	310	16.410149999999998	63
87	9ebf332a-1adb-41e9-9710-3118821d80b8	False	15.0	250	True	782	14.3123	16
88	cb5dc2ac-0a4e-4f74-98e5-28e0d778acae	True	2.5	500	True	90	5.27494	0
89	6b5c700f-33d0-425f-85f6-fb1f4c840c34	True	2.5	125	True	71	4.95989	2
90	5601e442-3700-4200-8640-cba45a3b4ef0	True	2.5	750	True	108	5.175879999999999	1
91	c0f06e41-1df5-4312-86fe-d2ead9b921dc	False	5.0	500	True	589	6.39006	2176
92	715ee1b7-c918-4eb3-a189-081d58cbbb09	False	15.0	750	True	806	22.672739999999997	1904
93	98fb7b05-9df9-416f-8dfb-568a785cc5a6	False	2.5	750	True	529	2.96387	2240
94	202355e2-655c-4f68-8079-9aa3f568b012	True	2.5	125	True	75	4.866630000000001	1
95	0b0d7c73-5933-4c07-8a01-515b557855e7	False	10.0	1500	True	753	11.20698	1507
96	16d8a24e-0914-4f85-a96f-222c36e124dc	False	7.5	1500	True	686	8.422333	1627
97	1341a492-1119-4f49-826c-1d70e4601c10	True	5.0	500	True	168	10.20011	60
98	14fb92bf-ee7d-417b-8fdb-71ec0aa4248b	False	2.5	125	True	490	5.060499999999999	3275
99	7f4bf52a-a441-48e4-95f6-c7b7728ed2f2	False	5.0	250	True	574	8.995190000000001	3179
100	9a8ceb9f-395f-448e-8ea0-1d198b6c13d1	False	10.0	1500	True	752	11.27789	1486
101	d05cae64-212a-4a24-b926-a7ef930b5f67	False	5.0	750	True	596	5.7696439999999996	1752
102	2cffaad4-a980-4ae4-8ef3-bb652417540f	False	2.5	2000	True	552	2.985212	1376
103	ce4c3ee2-8292-4dda-9e96-fed2059c202b	False	1.0	1000	True	469	2.05272	624
104	27892398-088d-4e7f-937f-9f444ae0e77a	True	10.0	2000	True	341	20.2411	43
105	49856a48-cb8f-454d-be86-0fd18acb8740	True	1.0	2000	True	61	2.02476	0
106	ccd62659-1870-4aa3-8ff6-a879378fa143	False	5.0	125	True	568	6.230404	2898
107	bcb1dbfe-c9b9-44fd-b665-54c09320728f	False	15.0	1500	True	829	16.65888	1956
108	53f5da0a-f0a4-46e9-837a-3922e7c7655e	False	15.0	1000	True	815	22.20811	2065
109	7e027d42-baac-4b15-bb01-9e55a4777944	False	10.0	2000	True	768	11.08747	1543
110	f576c1c7-fb57-4407-9143-80bc409aceba	True	5.0	500	True	160	10.23898	75
111	97c9acd6-9151-4838-bc92-0b3ba9bbf1e1	False	7.5	2000	True	690	8.35212	1049
112	024c40bc-7be1-4c47-930d-1caff593738f	False	10.0	500	True	727	15.75298	2103
113	c2984f9f-76db-4842-8da8-90c128f772c4	True	2.5	2000	True	134	5.06838	2
114	3466467d-b7c0-4f17-8bd5-d5af56c15c33	False	15.0	1000	True	817	21.242620000000002	1739
115	77586bc6-7fe1-4878-bde6-3a5caf68ac09	True	5.0	1500	True	195	10.182590000000001	7
116	8649fae1-88db-40b9-a711-99c8bc7413d9	False	2.5	1000	True	531	2.972156	1964
117	80fcdee4-7b6e-4f28-b334-4e8c86fe8387	False	10.0	1500	True	757	11.24119	1863
118	66542d9e-43c9-47db-8096-bb4f27d8da72	False	10.0	1500	True	754	11.2143	1534
119	9844c5fb-a7b9-4e96-9de2-389619cbe82b	True	15.0	1000	True	390	22.77552	61
120	fd0bb99c-69ef-47e9-b401-cfce3b5f8dbb	False	2.5	2000	True	557	3.033884	1352
121	02ee4379-2d50-4e0e-a464-40e7ff37335b	True	1.0	1500	True	50	2.03408	0
122	8542c2af-738f-4679-9933-9ba59b2225dd	True	10.0	1000	True	321	17.26711	113
123	e224b8e4-58ed-40aa-8fca-df71b5a9444b	True	7.5	500	True	231	12.98373	35
124	b89eed16-85ac-449c-928d-074adff75c67	True	5.0	1000	True	185	10.27178	5
125	30f15f0c-c6ce-42de-afdb-7be407ece645	False	10.0	1000	True	740	12.304739999999999	1849
126	fded16b7-2af6-44ff-85ee-6206f9f1e596	False	5.0	1000	True	608	5.689362	1520
127	20b0490d-575d-4de6-b026-c4011fd0dfc0	False	5.0	1000	True	603	5.674559	1850
128	54d57966-7b16-4d19-bc84-632b0f657e73	True	10.0	2000	True	345	20.08211	9
129	07a0b612-ec25-495b-9fd5-ed58758262b1	False	2.5	1000	True	538	2.988604	2016
130	61dbdbe3-dd73-44b2-a2a3-0717a9ce1fb9	True	10.0	125	True	285	5.105302	16
131	45601e08-fdc3-4083-ae0b-2cc029ae7f90	False	15.0	500	True	790	15.878874	2255
132	245a0a47-ef45-414f-ac20-beceec03a74c	True	15.0	1000	True	397	23.3002	31
133	f34da120-a432-47a0-8ad3-39ec1bef452b	False	1.0	500	True	440	2.11032	1272
134	92c39ac0-b0a2-4dc6-9a45-efe5aa4e653e	False	15.0	125	True	776	8.117567	1847
135	cfefedaf-b088-4b77-9480-5e1e30e8aaee	True	1.0	250	True	16	2.21955	1
136	265bc513-6bf4-4ac6-a7de-1c88ceaa25c1	True	10.0	250	True	291	8.829723999999999	10
137	b87ac189-65fb-4f37-ab30-94c626729f62	False	15.0	250	True	789	12.156784	3034
138	5b9d1594-97dd-42f8-ac80-52d18e3af760	False	1.0	250	True	434	2.091004	4261
139	4dfcef67-765f-4909-be62-fd402fe7c267	True	5.0	250	True	150	8.63846	10
140	482ff3d2-b493-419a-9cfb-2425da4b9ed0	True	15.0	2000	True	419	24.27758	147
141	cb226d63-a979-4472-ab11-0bdfb6056587	True	15.0	500	True	372	15.157378000000001	22
142	a2d9f833-4ff8-4f5c-8154-2108cab05ddc	False	2.5	250	True	503	3.718082	3514
143	39789328-5d08-4971-a20d-6a6bc48d5257	False	5.0	2000	True	623	5.581060000000001	975
144	e0f96090-f401-4a31-86ea-01a2de2f1132	False	2.5	500	True	516	3.049731	2676
145	f600a918-45d9-409d-bb59-87ba53bbe73e	True	5.0	500	True	165	10.113949999999999	58
146	dd873273-fd48-4969-9492-906f573c5ccc	False	10.0	1000	True	746	12.31795	1781
147	4200891e-7ce5-4e70-aefd-459b5d9a1377	True	10.0	1500	True	333	20.360300000000002	144
148	58e853a8-34fa-4aaf-90d2-862b3bfa9dd8	False	15.0	1000	True	813	22.19328	2074
149	aa459876-acce-4f58-9f30-498e8b595945	True	7.5	500	True	233	10.28882	38
150	12bd41f0-33e8-4f0d-9826-34dcc1ad4e63	True	7.5	1000	True	253	15.406839999999999	141
151	7b3c3cd1-c5c1-4b6b-9c69-c89ce02212b0	True	2.5	250	True	88	5.55199	15
152	988a241c-97b7-4126-9bf6-6592fb84a1ec	False	7.5	250	True	648	8.33288	12
153	27734220-f768-4591-be83-913a2b35a34d	True	5.0	500	True	162	10.09536	63
154	ece0d416-6544-4e04-9364-60b1cd732b44	True	10.0	250	True	290	8.836842	13
155	105a0608-fe03-4f63-a8bb-2c403a2bce7e	True	7.5	2000	True	279	15.192160000000001	10
156	b929d629-bf1d-4677-89f6-347b6aa5654f	False	2.5	2000	True	558	2.994946	1344
157	2cbb891f-da81-4a99-8a00-f917327953d5	False	2.5	2000	True	555	2.920316	1091
158	9312016e-0255-4f5e-9766-b14c40a0ba17	False	2.5	250	True	509	3.6811640000000003	3550
159	578f4947-f8a3-4022-90a7-57aff47aa819	True	15.0	500	True	374	15.048395	41
160	a2c9f44e-bc3b-4707-8af3-224fdef12767	False	5.0	2000	True	629	5.577814	1017
161	936649e0-e2d8-41e3-b962-221c75546ae3	False	1.0	750	True	459	2.07384	832
162	e3a578de-353b-490c-afc1-773af008fe76	True	15.0	1000	True	394	22.90714	53
163	3cc18a28-dda4-4452-87cf-8f02ce5613a0	True	10.0	500	True	305	15.03157	36
164	aeddfa42-d702-44bd-a37e-e2ba354a69e4	True	10.0	750	True	316	16.30439	64
165	b3bbbed4-1ea5-4d5b-a0a8-4cc8576748cf	False	5.0	1500	True	615	5.593699	1462
166	7a2de926-b671-4414-9271-9f47c5fc08d1	True	15.0	1500	True	405	22.62422	133
167	c7e8a5d0-e41d-40b6-8e8b-ca3c7ea8c6db	True	1.0	750	True	35	2.07384	0
168	af02f41e-52e1-4b50-bab9-85d7e40ecf62	True	10.0	500	True	309	14.98587	34
169	f71a0c3c-f804-4770-a95f-8e83b8ef9ab6	False	10.0	750	True	734	13.88201	2043
170	f521d2ee-aed5-4826-9965-05e5d9be393a	True	2.5	1500	True	124	5.09008	1
171	8a612ae6-0dca-4a53-8283-dcc5d1fb6f3f	True	1.0	250	True	13	2.22223	1
172	817f94ef-28a0-46b7-86a4-fd2d95d8ac3a	False	1.0	1500	True	471	2.03408	416
173	f8932697-f5f7-48cb-9f3c-93726ec91ee6	False	7.5	1000	True	676	8.585859000000001	1721
174	f140baef-de29-4b65-8009-047081149658	True	2.5	500	True	99	5.27747	3
175	452faa62-66ad-4ff0-a335-438e4f9ac7ec	False	10.0	250	True	710	10.9492	15
176	04ef74bb-e71e-4e2f-82f1-b53d18d98c2f	True	1.0	500	True	26	2.11032	0
177	f80f3c77-cd39-4e3b-9c91-c9d2cd2ecfac	True	10.0	750	True	312	16.68152	52
178	376625d9-8b29-4cf1-9d1b-28d7017fe318	False	7.5	1000	True	671	8.566118	1726
179	4463fc99-fc99-447f-b098-f8011b7086b2	True	5.0	125	True	140	5.122192	0
180	2a74aa24-6aa1-4af9-8de8-66c4729fffdc	False	2.5	500	True	514	3.059018	2676
181	368b0532-7198-4c52-859b-7ac3ca725e8a	False	1.0	1500	True	476	2.03408	415
182	85527af6-0e2a-4664-94ba-2499f58b020b	True	5.0	125	True	142	5.103097	9
183	d5be7513-3bcc-43e3-b03f-2147fd871bf0	False	7.5	750	True	669	9.43683	2463
184	a572fdc9-4831-467a-a647-0a57f5d839af	False	2.5	1000	True	539	2.983664	1975
185	a8cd8dc8-92d3-4d34-a62c-a31582b8b162	True	2.5	2000	True	132	5.06838	2
186	aee8851c-5302-4c05-ad20-f1b860f3d8cf	False	10.0	2000	True	769	11.087439999999999	1240
187	099aa83a-628d-485c-ab54-43260ce739b1	False	1.0	1000	True	466	2.05272	623
188	98bdb933-5bd6-4550-a1bd-bef71bf131d7	True	2.5	1500	True	127	5.09008	3
189	b37009a5-8b58-4763-94ba-fa567540049d	True	1.0	750	True	34	2.07384	0
190	1dbf1cd7-d2ad-4470-a848-bae76ff0f48b	True	2.5	1500	True	123	5.09008	5
191	8c7d731a-6b1d-469a-834a-b6fd8689bf55	True	1.0	1500	True	58	2.03408	1
192	cb8aa1d1-16b7-4283-bcf7-2f486ef6e459	False	15.0	125	True	771	7.890153	2941
193	ebb2a258-5a9d-4620-a21a-247dc6046e9f	True	15.0	125	True	350	5.117297	5
194	779373d0-6e63-41dd-9c48-c4ad45ccffb4	False	7.5	500	True	652	11.68358	2779
195	4771eb7c-8481-4953-8d1b-cec4d784d7db	True	7.5	750	True	249	13.76625	88
196	539255ba-3cf5-44fe-afa4-c87a97ca47a1	False	7.5	2000	True	694	8.361852	1072
197	a7d45e44-e985-40df-a3a4-dcb2304bed12	True	15.0	750	True	384	16.46994	31
198	e192f44c-0913-489d-ae32-c483d77c621b	False	7.5	1500	True	689	8.422334	1315
199	fd2d0108-c3f7-43da-a4df-3f071af34fd0	True	10.0	500	True	306	14.94286	53
200	557a4754-13b2-4d2f-969e-660ab9f80662	True	2.5	1500	True	121	5.09008	1
201	fe210f7e-8bae-4007-a924-7f8d5aa601ea	True	10.0	250	True	298	8.851961	12
202	f0bd7bf9-11c1-405b-b2c1-e2381fe86cd7	True	1.0	125	True	8	2.4465399999999997	1
203	afd3e9d8-ad63-4709-b2a5-cb2eb6ceb0b0	True	15.0	2000	True	414	24.73189	142
204	4ce8587b-0e85-46a0-a765-68d70d3bd793	True	1.0	1500	True	51	2.03408	0
205	407c3d60-1e97-45d4-b223-8c243c3b913c	False	2.5	500	True	513	3.0792990000000002	2638
206	2218664f-6d2b-4079-bfdb-d1929117e4bc	True	15.0	2000	True	418	24.38472	173
207	4a19676d-49b2-4616-9d4b-f4da4eadaa07	False	2.5	750	True	525	2.975072	2243
208	7c7c14d9-f9fc-40bb-a77b-37f764f6cb80	False	7.5	2000	True	692	8.355358	1066
209	0216e63a-3395-46f2-8f92-b79c23e7ced2	True	5.0	1500	True	197	10.177700000000002	1
210	a5a03606-ee33-448b-b462-b2038b0a2ba0	True	5.0	1500	True	190	10.13859	3
211	ec33c3ab-bf16-439b-a035-23e4fd0b795c	True	15.0	750	True	388	15.866249	30
212	d5dbf536-9166-44d1-8b5c-b7168b0bbda6	True	10.0	500	True	307	14.95973	47
213	0acc05e1-38e5-4adc-b660-2ccf67be1d21	True	7.5	1500	True	267	15.25067	12
214	2d29e75c-2786-4fa5-8c2c-2fd6058a37aa	False	15.0	125	True	770	8.52149	13
215	fac21354-6b4a-4d71-8029-9c73001f5a69	False	2.5	125	True	493	5.00959	3252
216	b41c07a8-2a7e-4ef9-9eb7-c852284665b6	False	10.0	1500	True	759	11.1776	1529
217	4d940b35-39a1-42e5-9735-9dcd1b7d5794	False	2.5	500	True	510	3.173911	2696
218	5371904b-310a-44f6-be64-c1312c4b3157	True	2.5	750	True	104	5.18584	3
219	5cb22e2d-44df-4605-a3b1-be102f8b59ed	True	15.0	250	True	362	8.837282	9
220	a93f880a-9806-4c5b-bf1c-7f2d12f8ae47	True	15.0	250	True	364	8.825719	27
221	4ab2e700-2a13-47e2-8bdb-b41de1b2366c	True	1.0	1000	True	40	2.05272	0
222	b6ddf33d-84fd-4ad3-ac3e-8aada5447cc8	True	5.0	125	True	141	5.113135000000001	3
223	60423d56-4397-4634-b6ec-6ec15666f09c	True	5.0	1000	True	187	10.26356	4
224	99649d9b-9dcf-466c-81a4-18f3c68be1d8	True	2.5	1500	True	126	5.09008	1
225	ce488f09-1035-41e1-b2e4-bca98101aa7c	False	1.0	2000	True	486	2.02476	311
226	238202c6-7227-4860-bf02-ae1deec3f31b	True	15.0	1500	True	402	22.91997	113
227	a2bc884e-8f7a-4034-aa6c-e21c0400d676	True	5.0	750	True	178	10.36421	8
228	9d948604-2f7f-44ae-b329-e712e11400c3	False	15.0	1000	True	818	21.21134	1669
229	edf9e242-5b64-465a-bba4-48b8f7407354	True	10.0	2000	True	348	20.07238	17
230	90645a4e-7d22-4781-8729-74c2a6b85afd	False	7.5	2000	True	695	8.33914	1062
231	d9923eec-a3c3-41e5-97a5-7e9f73ee2ee0	False	2.5	1000	True	535	3.0001119999999997	1990
232	e3af7a89-05ab-4bcc-93a2-603df8d617ae	False	2.5	125	True	497	4.64753	2668
233	c9ecb1c0-3743-46d2-86de-0877886b622a	True	2.5	500	True	93	5.269019999999999	5
234	ec6a2b44-23b1-454e-a465-471a125db1a6	True	2.5	125	True	76	4.86833	4
235	99558089-b323-4310-b39f-64002a95012c	True	10.0	125	True	286	5.11754	8
236	61280d86-3fc9-43cc-96a1-cda50f425727	True	5.0	1000	True	188	10.23231	8
237	d2b3b19f-21e7-4c1c-99dc-504695dca18b	False	15.0	250	True	783	12.227596	2994
238	d06909c3-f509-438d-be07-8f9542e52fe9	True	2.5	500	True	95	5.27156	7
239	4e8bf40f-3c84-409c-b180-b36ab1bf1e97	True	10.0	2000	True	347	20.2541	15
240	5ddb1330-07aa-486b-b811-69f33c485110	False	7.5	1500	True	680	8.437003	1319
241	9508db33-2673-470f-94f0-7f52918f302a	True	2.5	2000	True	137	5.06838	1
242	ac614322-2d9e-49b4-8dd2-783adf7aec56	False	10.0	125	True	700	7.858078	3047
243	7babfc4f-a0ce-4443-8958-5436e6657778	False	5.0	1500	True	617	5.603483000000001	1458
244	143dada0-5ed7-4a5e-aaf8-b7e92bff58f2	False	10.0	1500	True	750	11.273	1500
245	ed5d0fa9-bdb5-4ead-a1b4-8eb6860968e7	True	15.0	1000	True	391	23.58318	44
246	f666419d-6383-48d2-8d8d-97030c25da6e	False	10.0	500	True	725	16.70174	2691
247	a01176fd-43fb-4396-b056-a605a8ae275a	False	1.0	500	True	445	2.11032	1248
248	0994485a-dfe6-4b73-b6b8-530074765370	True	5.0	2000	True	201	10.13676	2
249	24eac500-6039-4286-80c0-022c42087fa9	False	15.0	750	True	804	23.653660000000002	2329
250	2bf35953-60ca-4a3c-baad-db6c6e12877a	True	7.5	750	True	244	14.228069999999999	73
251	8d31ea75-e0af-44cb-b2c4-c2b05b576d01	True	15.0	125	True	351	5.09208	10
252	be824c13-383b-4011-b9e1-880084bdc53e	False	10.0	250	True	711	11.213000000000001	2918
253	ecb9f79b-eb43-42bd-bb2b-97bfa226600d	False	1.0	750	True	452	2.07384	834
254	add11a28-f216-4578-be8a-ed20b26fa0fa	True	10.0	750	True	314	16.4027	61
255	efd92ffa-58a3-47e3-9ab7-afb9fc7bc1dd	False	2.5	1500	True	546	3.065782	1622
256	749a897f-62bd-41be-96a3-eb461abb3315	False	1.0	250	True	437	2.079	4415
257	8cd527b1-efdb-4a2b-b4ed-ee6d66fcc48d	False	7.5	125	True	638	7.745475	3147
258	dcb76a6c-bdbf-4029-8037-0a1c7d1b86b1	False	7.5	1500	True	688	8.429674	1312
259	1a5b0a0a-487c-443c-b1cf-ac89ce8e126b	True	5.0	1500	True	194	10.180150000000001	4
260	008f7268-33bd-4c79-b7f9-bc689f2bbb4a	True	7.5	1500	True	265	15.17488	4
261	26167980-481c-4509-b37b-50cfc2324434	True	5.0	125	True	148	5.106034	10
262	f24ced02-c6fd-4c96-91fd-83f343378c77	True	5.0	750	True	172	10.33059	9
263	714a2c40-e9bb-4f3a-b9f4-a484b2948e14	True	1.0	2000	True	69	2.02476	0
264	60885c34-714f-4b01-9a66-75543bbaefec	True	2.5	125	True	70	3.549846	3
265	b21cee09-e121-425d-b109-6bd6b5301f15	True	15.0	125	True	354	5.1084819999999995	18
266	a37c0257-f356-4e1e-aee8-0828743a8996	False	2.5	1500	True	548	2.972874	1622
267	e09c3137-64a7-480a-9d55-bec23ba0372a	True	10.0	2000	True	340	20.2573	44
268	39d0c6e9-9c34-4537-928b-6266014c1fe8	False	10.0	1000	True	749	12.37546	2269
269	0ebd6c42-3d92-40f4-8185-b851e88f4f08	False	10.0	125	True	703	7.819154999999999	2933
270	351f9df8-279d-4c89-af84-56a885ad412c	False	1.0	1500	True	473	2.03408	415
271	0ae3acb0-79bb-4cdc-a5d8-f81fc7334e7e	False	5.0	750	True	599	5.79454	1783
272	1d520161-3c59-47df-a6dc-52181315585d	True	2.5	250	True	89	5.552	8
273	0fa71cc7-7cfe-4e24-a9ff-63fa42df88a5	True	7.5	1000	True	258	15.32131	127
274	4459dbac-d78a-43e5-8cf2-6c4a810810c6	True	15.0	125	True	358	5.099185	0
275	47dc28ee-bb5a-4978-a166-2968dba1c668	False	15.0	125	True	772	7.939107	2857
276	9f11faef-98f8-4998-aba7-3b7492dc3934	True	7.5	2000	True	276	15.1954	11
277	bb68f61c-8c79-4a37-8231-0a942ff2b4a7	False	1.0	1000	True	461	2.05272	623
278	ea455ac3-07c0-415f-bf6e-20e701cf42fd	True	5.0	250	True	152	8.559289999999999	11
279	e58e8c96-3349-43c3-881b-7df421c0a303	False	2.5	2000	True	551	2.991702	1345
280	3b4f3315-c912-463b-b037-105b8e5429e1	True	10.0	1000	True	320	17.30818	116
