	id	rtscts	datarate	packetsize	maxrange	nstations	verbose	rng	thr	rtr
0	88bfbf97-a506-4e5c-9293-f25bffffa774	False	2.5	1000	125.0	4	True	448	6.49367	4280
1	8709101e-76e0-460d-a65d-c01b05a8cd92	False	5.0	1000	25.0	4	True	476	10.13032	5709
2	181e51a4-fd38-44a9-9870-55c36526632a	False	20.0	1000	125.0	4	True	713	8.52007	4713
3	790a3d1d-070a-47a7-bcc0-c9a047d906b1	True	5.0	1000	25.0	2	True	92	10.27178	0
4	f6e806d7-da4f-4456-9877-b9bd35bf2340	True	2.5	1000	25.0	2	True	5	5.13836	0
5	29b162f3-a388-4664-a58d-6801124a982c	False	2.5	1000	50.0	2	True	392	5.13836	3679
6	394f618e-05bb-4763-8c2b-a3e121c77ee5	False	2.5	1000	125.0	2	True	425	5.13342	2648
7	c425240c-2fc6-4153-8334-6b08fc16eee6	False	2.5	1000	125.0	4	True	443	7.1548799999999995	4284
8	17a02c95-9854-4727-b431-5ea19ada6469	True	10.0	1000	25.0	2	True	187	20.4136	0
9	6ff3060f-a42b-41af-842f-ee66c1d0677d	False	10.0	1000	125.0	2	True	604	20.5353	6914
10	67adc786-9c01-485b-b1f2-225b324b78d5	True	2.5	1000	50.0	2	True	39	5.13836	0
11	bb793192-a089-42ac-8da8-a7eedd56d86e	False	2.5	1000	25.0	4	True	380	7.54799	5408
12	05abde29-c034-4659-87ea-245293cedd2c	True	10.0	1000	125.0	3	True	256	22.3446	0
13	bf071bc9-da6a-4d13-9742-ea91ad7ddc36	True	5.0	1000	25.0	4	True	116	20.19321	0
14	7409b8b6-974c-4bdd-ac5a-0dbbe741bab5	False	5.0	1000	50.0	2	True	488	10.26191	6838
15	862e5c8b-3f9a-46aa-93e6-0e6aa422b57e	False	5.0	1000	125.0	3	True	521	15.39698	6449
16	3327ef7b-4f90-421f-b1b6-b6c1e3be9374	True	20.0	1000	50.0	3	True	313	25.83488	0
17	7ce0f8ad-152f-4782-9d90-0396a0503bcc	False	5.0	1000	50.0	4	True	508	8.14177	4875
18	491abce2-ef9c-4d27-aa78-5c8ffdc71f51	True	10.0	1000	125.0	3	True	251	22.41863	0
19	53a2bb7a-40b7-4435-9128-241f7c60ec4f	False	10.0	1000	125.0	3	True	616	22.77225	7764
20	fd16ff53-9f52-4d62-8989-4de4c9b359a4	False	10.0	1000	25.0	4	True	568	10.117170000000002	5595
21	9e3b6b6e-50c1-4047-8e2a-e94a606143ea	True	2.5	1000	125.0	3	True	77	7.692729999999999	0
22	2099025c-04d5-480a-b813-5179a851768f	False	5.0	1000	125.0	4	True	530	9.87045	5591
23	9fd00872-d0e1-4aeb-a2e5-68afbcc53649	False	2.5	1000	125.0	3	True	435	7.702590000000001	5279
24	9260fb81-71c2-44e3-9f2c-542f777ebd12	False	20.0	1000	50.0	2	True	668	34.5195	5232
25	7a9b0c7a-9623-4195-86ad-145532620c5e	True	10.0	1000	50.0	2	True	211	20.4317	0
26	3d6f49bf-97cd-493f-b817-2f194e2c906d	True	5.0	1000	50.0	4	True	147	20.37415	0
27	0d8cff55-9440-44fc-bae1-ad7618ba39cf	False	2.5	1000	25.0	4	True	388	9.85235	5559
28	a7c08845-a0f3-4e69-a1e0-7a0ca7ecce5c	False	2.5	1000	50.0	3	True	405	7.70589	5994
29	29868047-276c-47d4-bbd1-cd89d2f05341	True	10.0	1000	50.0	2	True	217	20.458	0
30	5093b09b-4c06-49cd-ace8-88356b5353c8	True	5.0	1000	25.0	4	True	115	20.204720000000002	8
31	6535789f-7d44-4e85-88e3-5353fc99fa9f	False	2.5	1000	50.0	2	True	396	5.13836	3217
32	acc51418-e03d-4524-b25a-c99483d8dc60	False	10.0	1000	125.0	2	True	607	20.546799999999998	6775
33	612770ba-0176-43b8-8b6b-ede39be4722d	False	5.0	1000	25.0	3	True	467	15.38382	8580
34	10b89c02-38cd-48ba-845d-50c617d1ceda	False	20.0	1000	50.0	4	True	682	10.13033	5788
35	2f5b8067-c5a8-4f69-b9dc-d4dc16fd4c79	False	5.0	1000	50.0	2	True	485	10.27178	6415
36	e88a0fef-7573-4f28-9138-726eacd20dbf	False	2.5	1000	50.0	3	True	400	7.699309999999999	5469
37	51485462-3eca-43ef-8f68-9a59b26049f1	False	20.0	1000	50.0	3	True	671	24.23941	8333
38	073182d2-d750-4ecc-a1db-b26aab130fb2	True	10.0	1000	25.0	4	True	202	22.0913	60
39	93b23cb8-5156-4155-9ca2-a4938f6d19d8	False	2.5	1000	125.0	3	True	432	7.700949999999999	6196
40	8244bb1a-b3cd-463c-95d6-4b2d75387d15	False	5.0	1000	25.0	4	True	477	8.83258	5040
41	dc54fee9-8daa-4bcb-8043-9712bf71445c	False	20.0	1000	25.0	3	True	645	24.25258	8415
42	14028442-422e-499d-834c-80ac41c953be	True	5.0	1000	25.0	3	True	100	15.406849999999999	0
43	ac100a70-90a1-478a-9ad1-8b40ae93db71	True	2.5	1000	50.0	2	True	32	5.13836	0
44	b5293491-34e8-4809-8a33-bde005e050c4	False	5.0	1000	50.0	4	True	504	6.83579	4154
45	37cc52bc-8f15-43b3-a38e-d90fcfa73bf8	False	5.0	1000	25.0	3	True	465	15.406849999999999	8519
46	93813e8b-2478-447a-90a1-c833747e5d79	False	10.0	1000	125.0	4	True	628	9.401679999999999	5561
47	07138233-c09c-463f-ae9f-359785bec9d5	True	5.0	1000	50.0	2	True	128	10.2652	0
48	1f476fc9-3cb4-4b27-8bd7-0d9b13042ce5	False	5.0	1000	25.0	2	True	450	10.26849	6770
49	6b1554b3-a11b-486b-8650-edd5fddc904a	False	5.0	1000	125.0	2	True	515	10.260259999999999	7220
50	86f367bf-fdf5-4b74-b918-020fd9ecc3f1	True	2.5	1000	50.0	3	True	49	7.7026	0
51	6bedc068-42e0-492f-9f5e-935ac901abf2	False	10.0	1000	25.0	2	True	545	20.5452	7026
52	486514a7-fc84-4dba-969b-c09de6491e1d	False	2.5	1000	50.0	4	True	411	7.6417399999999995	4459
53	9e1a37d1-6ef7-4eaa-9daf-31739e9ac3e2	False	10.0	1000	25.0	3	True	550	21.665309999999998	7402
54	76006f61-0be8-47d7-8f7e-f396de9daabd	False	2.5	1000	50.0	2	True	395	5.13671	4068
55	da74b13c-0f7c-46a6-bd88-185f1e885d4d	False	2.5	1000	50.0	2	True	390	5.13671	3440
56	d2ffab0e-c791-46bb-8d53-04785ad55044	True	5.0	1000	25.0	3	True	104	15.40521	362
57	9c39175f-8770-47e5-a2de-d165bbd1b211	True	2.5	1000	125.0	3	True	70	7.69438	0
58	01c322ff-200b-4210-a6fa-d27a4d8a954f	False	10.0	1000	125.0	3	True	612	22.31172	7787
59	7289b6c0-ae41-4e4a-9749-b0d395255e40	False	10.0	1000	50.0	2	True	577	20.522199999999998	6491
60	7639dcab-9695-4cf6-85ba-7a91952820a0	True	20.0	1000	25.0	3	True	285	25.841450000000002	0
61	e2eac27a-5570-428b-acbf-c50a93e0eebc	True	5.0	1000	25.0	4	True	110	20.24913	0
62	42d0bd73-d96b-4a74-b6b0-384aec71d39f	False	5.0	1000	25.0	3	True	462	15.395330000000001	8648
63	d996f7cf-ba0f-4833-b6a3-687d0ed28a68	False	2.5	1000	125.0	2	True	421	5.13671	3491
64	ea2fafe1-6fe3-4f1f-be1c-6cb7784df715	True	5.0	1000	125.0	3	True	162	15.392040000000001	0
65	e7d20a19-2c0a-427e-ac7f-55c9ba1abadd	False	2.5	1000	25.0	2	True	367	5.13506	3512
66	c77bbabc-5f63-46db-b5d4-4f1d86e44966	True	2.5	1000	125.0	4	True	84	10.27343	0
67	d06db1db-deb7-4435-a3b2-386df6f08b1e	True	10.0	1000	25.0	2	True	183	20.458	0
68	6b5d05f9-76d3-4cbc-8187-d632bcd60c8b	False	10.0	1000	50.0	4	True	594	9.97243	5383
69	0dc7e442-8c04-485d-b548-6e80d8eac61d	True	10.0	1000	50.0	4	True	238	22.36106	0
70	49217935-e49a-4cf4-aa1e-58483225c057	True	20.0	1000	125.0	3	True	347	25.84968	0
71	d8ef4a01-8a08-4e11-9125-8f492412bd15	True	20.0	1000	125.0	3	True	349	25.79539	0
72	c1546aba-4eb2-435e-9d54-1f42ab8468bb	True	2.5	1000	25.0	2	True	6	5.13671	13
73	e966dd0a-73a2-4f3b-b981-06d4d37cc472	True	5.0	1000	125.0	3	True	165	15.39698	0
74	f2ad92bb-9a95-44ef-b2aa-66785fc82a3c	True	5.0	1000	25.0	3	True	105	15.395340000000001	0
75	c406f259-cab3-461e-8be0-cdd4659a4314	False	20.0	1000	25.0	4	True	659	7.95261	4670
76	4f2f7466-f07d-4ab3-a563-0c491379a58d	True	5.0	1000	50.0	3	True	139	15.39533	0
77	90195017-5047-48b9-baea-8db4990d2f1b	False	5.0	1000	125.0	4	True	533	9.052990000000001	5092
78	2a5324ae-9ff3-4d07-945c-78673815c381	True	5.0	1000	25.0	3	True	101	15.392049999999998	0
79	4e7b8719-6f8e-4c27-bd41-b9072a7acd3c	False	2.5	1000	125.0	4	True	440	9.14839	5301
80	83ca26e1-f8a9-4017-8b9b-4cca669b45a6	True	20.0	1000	125.0	4	True	355	25.769080000000002	0
81	13c20498-70bd-4e0e-b941-6c819e8ce165	False	5.0	1000	125.0	4	True	531	9.646749999999999	5654
82	7fa1c8b0-292c-4685-b58e-ccaee7ab028c	True	5.0	1000	50.0	3	True	138	15.395329999999998	0
83	271bce56-052c-4278-8dc0-3c4229ce3dbb	False	20.0	1000	25.0	2	True	636	34.496399999999994	5215
84	e65e8781-5fd3-463a-9eab-0359733ab502	True	20.0	1000	50.0	2	True	307	25.6802	0
85	84a22562-0be4-4880-a760-b32f92920976	True	2.5	1000	25.0	4	True	28	10.260259999999999	0
86	caab560d-8812-4644-b57d-b0d174bf5cd3	True	20.0	1000	50.0	3	True	316	25.82994	0
87	dd1a8656-228d-40f0-9640-e2c545310712	False	20.0	1000	125.0	4	True	710	7.962470000000001	4509
88	038be86c-6ee0-4fcf-876a-596f44472734	False	2.5	1000	25.0	2	True	362	5.13836	3342
89	96004678-c001-46fa-a279-67517ab140be	False	10.0	1000	50.0	2	True	576	20.537	6929
90	777ef0ae-5c82-40b9-aae7-93502326439d	True	20.0	1000	50.0	4	True	323	25.556910000000002	0
91	b4bda34e-e350-4590-b90f-5845adc8c82f	True	2.5	1000	25.0	2	True	9	5.13342	0
