	id	rtscts	hidden	datarate	packetsize	verbose	rng	thr	rtr
183	4d4813e2-fdca-4616-9660-6abc03aa1887	True	False	5.0	500	True	163	10.54986	1684
184	23c9a52b-eb17-4a21-b08f-da0972cb2254	True	False	7.5	500	True	181	14.815249999999999	0
185	0c126f53-78a0-4ff3-b5a6-f92ae7c4a5f0	True	True	15.0	500	True	104	17.71377	3
186	0b065743-e07c-42b2-be37-e772b2a26e2e	True	False	1.0	500	True	127	2.11032	1118
187	b30e0ffe-1e8f-4375-828e-52fef558950e	True	True	2.5	1000	True	34	5.13836	0
188	62db8a42-e8b2-4d5b-a331-c4b22a5d32e5	True	False	15.0	1000	True	238	26.2806	0
189	a6cfd6cf-bd0f-4d19-a539-5738ea082385	False	False	1.0	1000	True	371	2.05272	124
190	c58f203b-fb22-4f65-8ee0-edffdf5792c0	True	False	10.0	500	True	201	16.488799999999998	0
191	61f58c8b-dfc6-484e-8dcf-d8aec312ad9f	True	True	5.0	1000	True	50	10.27672	2
192	6002e1c1-434b-40e1-b9dc-b648c52074bb	True	False	5.0	1000	True	174	10.26027	2906
193	ad875477-3c8b-44a6-8c0c-55c50db701a7	False	False	10.0	1000	True	458	20.5387	3453
194	98f97742-4271-4b3f-b5e3-7e461fce0fa6	False	True	1.0	1000	True	254	2.05272	0
195	f59c1cb0-955f-424d-91df-285048da3d2e	False	True	15.0	1000	True	354	27.7576	16
196	792f6b2e-671c-4f8d-bfba-b815f2ab9f07	True	True	5.0	1000	True	59	10.24546	4
197	90bd7bc0-85c6-44a9-8121-2a723d8121f1	True	False	15.0	500	True	220	16.465989999999998	0
198	a4f22711-a966-4795-86a6-39789e3d5875	False	True	1.0	500	True	246	2.11032	0
199	adba3bfa-55ac-419f-8ab0-187c2779f2a3	True	True	1.0	1000	True	19	2.05272	0
200	6437362a-9a4c-41fe-b4ad-1120efd6f29c	False	False	5.0	500	True	403	10.54902	5231
201	5144dd8c-e2ac-4f79-b370-a00d8c415221	False	True	15.0	1000	True	351	15.716064	7
202	26efce35-23ae-4c19-879c-82fb2d5e9cc3	False	False	5.0	500	True	402	10.55747	5299
203	2d2c8a2f-0d33-41d7-b3af-8cde904b6f69	False	False	15.0	1000	True	479	29.265900000000002	2203
204	069ba992-da7c-4c9c-b65e-7414d6f3f239	True	False	7.5	1000	True	197	15.398610000000001	2294
205	eb2e0506-a0e9-4e64-8433-fb2548d92b18	False	True	15.0	1000	True	357	30.8005	11
206	00fc089e-1be2-4cfc-8cd0-2911d4c6324d	False	False	15.0	1000	True	477	29.3153	2131
207	0472f2b7-057f-448f-9cf0-48fc67c061cb	False	False	1.0	1000	True	378	2.05272	124
208	08249545-2ae5-4394-a712-f8fd783b5364	True	False	1.0	1000	True	133	2.05272	546
209	2c598ba7-fbbd-4f3e-869a-0445f196834f	False	True	2.5	1000	True	272	5.13178	310
210	72bf05e8-aede-4c9b-b5c0-6e6d032265b6	True	False	2.5	500	True	149	5.27578	2286
211	9e21362f-d93e-438c-8f98-507f6e81ea3d	False	False	7.5	1000	True	430	15.41342	4264
212	c3125567-3e2b-4769-8699-a2a6137e29c9	False	True	2.5	1000	True	279	5.13836	0
213	b5e6652b-d946-4e5c-a80e-41ba33ab143d	True	False	2.5	500	True	143	5.27578	2768
214	acfc6452-2610-4dea-a2f3-db9b400e7803	False	True	7.5	1000	True	310	7.7026	0
215	e9a36fee-d009-405c-9891-0da7ccd7754e	False	False	5.0	1000	True	415	10.26849	3286
216	f7689f75-979e-4f04-9dc9-6156f6d90615	True	True	2.5	500	True	27	5.27325	17
217	1dad5e34-8965-4f0c-a904-ff25e03cadd0	True	True	1.0	1000	True	12	2.05272	0
218	58e87440-47f0-431e-869d-1168cec7591c	True	False	1.0	500	True	120	2.11032	761
219	715cd067-7f4a-4d45-9a00-418683461ad0	False	False	10.0	1000	True	452	20.538600000000002	3524
220	f713ff91-c195-43f3-82a3-bc7e4b0218ab	True	True	7.5	1000	True	75	15.41836	5
221	6fd003c6-f9e5-4e55-8634-fb7d300bd7ae	True	False	15.0	1000	True	230	26.2543	0
222	d00651b9-ca7c-469d-96da-b5f7a1a18521	True	True	15.0	1000	True	116	27.955	7
223	db1b0655-83af-4748-b5b0-f6807c1ad860	True	False	2.5	1000	True	153	5.13836	1437
224	91fcdd70-7d32-487f-80a1-452a1dac5a43	True	False	2.5	1000	True	155	5.13836	1469
225	cb5e087b-5383-4866-8423-1e927e72bba9	True	False	5.0	1000	True	172	10.27507	3270
226	03d56735-7d64-431f-8dff-0307067fe148	False	True	10.0	500	True	324	19.00551	13
227	b0deade2-bd3e-4930-b1a5-be5e153f01ac	True	True	2.5	1000	True	37	5.13836	0
228	51fa5b34-d413-4906-ad04-42170fea30ed	True	False	10.0	1000	True	214	20.540300000000002	0
229	1d383bbc-3e88-49eb-a85c-8dacba833d2e	True	True	5.0	1000	True	54	10.27178	5
230	e8288140-deac-4419-830c-d339fbba3de5	True	True	5.0	500	True	44	10.54649	8
231	8c51115f-eb3c-4de0-ad94-687d8da1bca8	False	True	10.0	1000	True	333	18.49904	11
232	a3dd921a-9382-433d-97e2-343a6d3e2569	True	False	7.5	500	True	185	14.808499999999999	0
233	90650fba-aba0-4570-b673-4424a4b629cb	True	False	1.0	1000	True	137	2.05272	535
234	39164d68-e16b-457b-ba57-3a521b3f3978	True	True	5.0	1000	True	53	10.24711	7
235	4c7ff8d2-e48c-40f9-9423-ea7f9c782809	False	False	10.0	1000	True	459	20.518900000000002	3489
236	5b2e2890-d747-4002-a84d-19b5c9e435f7	True	False	15.0	500	True	228	16.50401	0
237	c5da0927-df01-4936-af90-cc80ef5d3f5b	False	True	15.0	500	True	342	28.158099999999997	15
238	3740cedb-f269-4107-8956-dea9a87f92a9	True	False	2.5	500	True	145	5.27578	2575
239	9942bccd-2bf2-4f18-9f63-cfc3b3fc0d65	True	False	7.5	1000	True	191	15.40191	2158
240	69c0ed18-fd75-4b84-9ba7-d1557891d8c3	False	False	15.0	1000	True	470	29.0735	2267
241	8c2e359f-4533-4791-b38e-cd3a33dbc286	False	True	2.5	1000	True	275	5.13836	310
242	840dcabd-a68f-4b6f-8d1a-13fb8b2ed2b1	True	True	5.0	500	True	41	10.52367	14
243	225a90c3-e833-4fca-846e-0c31929e756b	True	False	15.0	500	True	221	16.51668	0
244	270ed618-21ae-472a-9efd-b059d92b2469	True	True	2.5	1000	True	32	5.13671	312
245	48f4ec72-f915-40d2-9092-bd6365a4bb4a	False	False	10.0	1000	True	455	20.5337	3557
246	98a067e6-cf59-491f-b984-434d8ed508ab	True	False	1.0	1000	True	138	2.05272	530
247	96a005c9-163d-4ff4-8546-4b3c56329e95	False	True	2.5	500	True	266	5.27832	0
248	84287a2a-0862-4cc3-8474-9bc6434d9c52	False	True	15.0	500	True	343	27.2634	29
249	4c30c932-42b1-425f-9f8e-b890ac0bbcff	False	True	10.0	1000	True	336	20.507399999999997	11
250	799712e0-3d70-4ec8-b3de-41bc6703b157	False	False	5.0	1000	True	411	10.27343	3023
251	2df550bd-4e12-4032-b33a-1fc48d2526ff	True	False	10.0	1000	True	217	20.484299999999998	0
252	a2d63c86-fa72-4aeb-9077-d633ac44bc1f	False	True	2.5	1000	True	278	5.13671	310
253	08223a1a-db1a-4eb8-ad66-1a1d8dfcbf73	False	True	5.0	500	True	284	10.54902	4
254	322f39b2-8aaf-424b-a24c-1ddeaec832b3	False	True	10.0	500	True	321	10.34373	10
255	fced73fb-c90d-4a81-b1a7-36a9368d0067	False	True	7.5	1000	True	312	13.878820000000001	53
256	d0baace0-76c0-4e72-ac96-3b35741f4b01	False	True	7.5	500	True	302	7.91662	0
257	ba63a8d1-bb3d-4229-a284-d7caaf94809a	True	True	15.0	1000	True	110	28.0225	5
258	b5088d8a-27a0-4197-8c46-90172b29139e	False	False	10.0	500	True	442	20.156100000000002	2949
259	49c14ed4-53a9-4cda-a568-30dde4724721	True	False	10.0	1000	True	212	20.4482	0
260	14a18758-4112-48ad-b040-7855b18929d6	True	True	5.0	1000	True	51	10.25368	8
261	a476cafe-1ca5-4c92-a52f-cf4e45319916	True	False	10.0	500	True	200	16.47698	0
262	53d992c5-4f3e-4ab2-9e9b-7a28a7500e20	False	True	1.0	500	True	244	2.11032	0
263	23351673-9783-4312-8aa5-4d4e541020f4	True	True	15.0	1000	True	114	27.9682	5
264	c0470b2d-bd33-4890-b70c-83e222ee90e3	True	False	7.5	1000	True	195	15.39532	2198
265	4591b817-e8c0-44f8-ba8c-e9f2c3910817	False	True	2.5	500	True	264	5.26987	53
266	42896436-1e36-4038-bbfe-2f385fc0835a	True	True	2.5	1000	True	38	5.13836	0
267	02b5a4a0-6537-4619-a6e8-d9a3c1731466	True	False	10.0	500	True	208	16.496409999999997	0
268	d270a640-a1cb-4e90-ad8f-644558866c1f	True	False	10.0	500	True	206	16.49134	0
269	7d58b802-9c7e-4af9-98c8-fae44c93fa68	False	False	10.0	500	True	447	20.2085	2961
270	94ef8004-46f8-4979-b9f8-e9021297d64e	False	False	10.0	500	True	446	20.2228	2906
271	4fc56059-74e0-4d06-8f0b-efcec6cc5c8d	False	False	5.0	1000	True	419	10.27178	2999
272	131d498f-0064-478b-994b-25f75709d6e2	False	True	1.0	1000	True	252	2.05272	60
273	1f54a2cd-7271-4354-8666-330d137406eb	False	False	2.5	1000	True	395	5.13836	1436
274	87873cd6-0916-4079-9d5d-581b3c9eafb1	True	True	7.5	1000	True	71	15.40191	6
275	a95c037d-835c-46f8-a921-0938dcc6ed9c	True	False	2.5	1000	True	158	5.13836	1440
276	43853abb-2571-4b34-b45a-6c7ea998a8a8	True	True	7.5	1000	True	78	15.39369	3
277	a94a42ad-b5de-4960-8377-3b4ce061e5d9	False	False	5.0	500	True	407	10.55071	5447
278	511201dc-afc9-40f4-9b55-77d9cd38a59d	True	True	7.5	500	True	68	15.00449	11
279	6b99669c-29ae-4173-ae7c-50abf2518c68	True	False	1.0	1000	True	134	2.05272	565
280	79ff2ed8-5b1a-4201-9ce0-f5acdcd35599	True	True	7.5	1000	True	72	15.395330000000001	9
281	0481cf2b-429a-4681-88fd-dfe6ce798296	True	False	15.0	500	True	224	16.493029999999997	0
282	298e722f-2f8e-4c62-b932-919116e0cf6a	True	True	15.0	500	True	106	17.76108	5
283	f9039d57-2719-4dfc-a213-4c49823746d8	True	False	5.0	500	True	166	10.54818	1670
284	1b74325f-379d-4188-8e37-f56609367e74	True	False	7.5	1000	True	199	15.39533	2198
285	a596614f-f698-4c3b-a532-f2d3d8419667	True	False	7.5	1000	True	192	15.4019	2186
286	37b6d239-0621-41bc-b96a-9d55a2ca1327	False	False	5.0	500	True	400	10.55071	5375
287	b91acf58-e07e-4c9b-8c97-4fc183ee72bf	True	False	7.5	1000	True	198	15.39369	2302
288	b84f21d8-420c-47af-9cd2-ce81d4589dbd	False	False	5.0	500	True	405	10.55663	5465
289	d2d0cdba-a76f-43bd-8fd7-eb43f38fb70d	True	True	10.0	1000	True	97	20.5271	6
290	e6d58496-d2f3-4388-86a9-d078ffeb4fe7	True	False	5.0	500	True	165	10.55325	1654
291	843bf207-9b2d-4cde-8f37-bff9bcabb163	False	False	7.5	1000	True	437	15.40191	4294
292	4911b3c5-2382-4719-a780-a3d3c41c9ac4	False	False	1.0	1000	True	377	2.05272	540
293	3271d89a-f81b-4012-9ee9-0045b326cb05	True	True	10.0	1000	True	95	20.392200000000003	12
294	adc5302f-c7b5-4c59-a3dc-d69fc25097e1	False	False	2.5	1000	True	393	5.13507	319
295	0320b340-1a89-47b9-90e4-78813a964afa	False	True	2.5	500	True	268	5.27663	26
296	ab5c2f8f-03a8-45ea-8054-fa2360b173cf	False	True	10.0	1000	True	330	18.24087	7
297	d962b124-2652-4bdf-92ce-eca7484900c7	False	True	2.5	1000	True	276	5.13836	0
298	c2c20de4-933b-46f3-81be-c652fe2e1e2e	True	False	2.5	1000	True	152	5.13836	1455
299	07a1e5f2-6be7-404d-aef3-19b9a34f1232	True	True	5.0	500	True	45	10.5524	0
300	f5ee4a81-ac09-4200-914e-992e2bc7c616	True	False	7.5	500	True	189	14.81441	0
301	49e2c5e4-0e11-4c2b-bf14-a2f7beebb32e	True	True	5.0	1000	True	58	10.24052	4
302	c50a8df1-93b9-4940-8032-d684b33e79fa	True	True	2.5	500	True	21	5.27325	28
303	9d0eec1a-dc17-45f9-a983-e3440d0d4c3b	False	True	7.5	1000	True	314	15.405190000000001	5
304	09e91cca-4192-496f-964d-df771f86b53a	False	False	2.5	500	True	380	5.27663	622
305	aa040504-63cb-4dce-9c67-cc6a5e0b9884	True	True	7.5	500	True	60	15.02308	8
306	a0ddb36f-f0aa-4ab5-a128-b852ecc8f060	True	True	15.0	1000	True	119	27.8974	10
307	1a3b4ccb-b7d1-4066-854e-aa097dd46dc1	False	True	2.5	500	True	262	5.27832	0
308	b2138965-e8a3-439e-a956-1afb99ff3ef3	True	False	2.5	1000	True	150	5.13836	1397
309	0a09c07a-bdbe-4aa0-848e-422e48392fd4	False	True	5.0	500	True	288	9.504000000000001	58
310	dfbe0950-77ba-41cf-a222-c32b9a46839d	False	False	7.5	1000	True	439	15.38875	4609
311	9b062086-dcec-4ba7-9fba-cad40773fc68	True	False	10.0	1000	True	218	20.518900000000002	0
312	07f6faa8-cda7-41a0-8585-cbeab0d33cb5	False	False	1.0	1000	True	374	2.05272	124
313	921877e1-7287-4ac4-82ba-00d23db9e91d	True	False	15.0	1000	True	232	26.288800000000002	0
314	202b1996-c5a4-48e3-b4e7-f119a4dc540a	True	True	5.0	1000	True	56	10.24546	4
315	9a1bc33d-c050-4e97-8960-8e57e504c247	True	False	10.0	500	True	204	16.46177	0
316	03880b50-39f3-4a5c-ad2b-923296af6d49	True	True	15.0	1000	True	118	28.011000000000003	4
317	4046a06b-3a68-4033-9b2e-2953fc4093a2	True	False	1.0	500	True	122	2.11032	738
318	3b23d94f-714a-47a8-bc0a-b4de4e80b2da	False	False	1.0	1000	True	372	2.05272	566
319	e7095b9b-9150-4ee5-a4d5-4c515d8910e8	False	True	7.5	500	True	309	15.81466	3
320	e5478ecb-0d9a-45e4-b21f-2bd61cb45b27	True	True	10.0	1000	True	92	20.499200000000002	9
321	e2fafdd6-8b44-4d28-8eb0-0e21013dc786	True	True	2.5	500	True	24	5.27325	196
322	67042ff1-04a9-4bf9-b04a-80c9a0313a01	False	False	5.0	1000	True	413	10.27343	3161
323	d0afaeb6-bb77-44e6-a766-9ecc132df0d0	True	False	7.5	500	True	186	14.80512	0
324	aefa06fb-c228-47b4-a021-797d60aa9de4	False	True	10.0	1000	True	339	18.25732	7
325	2e408e39-a987-4ea8-b22e-80b280efd9f3	True	True	5.0	1000	True	52	10.26356	1
326	98169c72-5244-44aa-bb85-640576ea9ebc	True	True	7.5	500	True	65	15.04673	7
327	31704f63-ac1d-4e9a-8a16-de1ba3a68a6e	False	True	15.0	500	True	347	28.1892	11
328	c65cbf8d-cf3e-41da-bd38-a366739662a3	False	False	7.5	1000	True	432	15.395320000000002	4325
329	9011391a-9509-46e9-bd2f-14b1288e3cb7	False	False	10.0	1000	True	451	20.5354	3571
330	48f0eb72-0e88-46f8-ae1f-99ea76230f07	True	False	1.0	1000	True	132	2.05272	556
331	6972fb37-18f4-455a-a3a4-746bcf8e6fe8	True	False	15.0	500	True	222	16.48711	0
332	7ad7b579-b3c8-4bdf-9645-5d15d2e62000	False	True	15.0	500	True	341	28.1344	17
333	53c395d9-a895-4501-a8a8-a6464a5a6cf4	False	False	15.0	500	True	468	23.9434	3582
334	bb2e27a5-0e5c-4207-b8ca-f9e99dea87e7	False	True	7.5	500	True	306	14.25515	4
335	b230999c-4fbc-46f4-9fe1-4896a853e756	False	True	7.5	500	True	300	15.79184	12
336	268b828b-6c30-4a3a-8f6c-c7aaa2b0c144	True	True	2.5	1000	True	35	5.13178	309
337	938c340f-02e8-49a0-924c-dcd9f4e7f58f	False	False	2.5	1000	True	398	5.13836	1127
338	6bd65551-4541-40fc-9f3b-84b98d370519	True	True	5.0	500	True	42	10.54226	4
339	2e9d20b4-f4f1-4d65-b1b7-05a0ad2d1fc8	False	True	2.5	1000	True	271	5.13671	310
340	2aab7e11-2516-4c80-b89c-ea514ebb6b9c	False	True	10.0	500	True	320	21.086199999999998	15
341	3bc9291b-ed66-4811-ad35-1b5ea559c4c5	False	True	15.0	1000	True	352	30.782400000000003	11
342	bb6b8646-c042-4b26-9edb-c9878a95db8d	False	False	2.5	1000	True	391	5.13836	1467
343	e532fdc6-7b1b-408d-91fa-c7cf361261b6	False	True	15.0	500	True	348	28.1479	23
344	45dcc343-b07c-40a3-b314-1940e5b3869c	False	True	5.0	1000	True	293	10.26356	17
345	c419cf98-5c66-4c25-b8ad-c60b745ca0b4	False	False	15.0	500	True	462	24.1038	3464
346	9a2e943a-c290-4256-a113-b20b2f3d4a83	False	True	1.0	1000	True	251	2.05272	125
347	4be94ffa-3202-45f6-b6a5-d8cf86e085b6	True	True	15.0	1000	True	113	27.976399999999998	5
348	f88c3f3e-59db-487d-84bc-cd293af40c44	False	False	5.0	1000	True	410	10.26685	3234
349	b9077062-e9b8-4ace-8e40-31874ad0d84d	True	True	2.5	500	True	26	5.27494	21
350	fe45254d-bfc3-4cdb-955f-eb4f77ff1c8a	True	True	5.0	500	True	40	10.537189999999999	2
351	618c8314-4e0f-4b2d-b6a1-9de8b7391ff9	False	True	1.0	500	True	240	2.11032	0
352	2b4f3965-532f-4fe9-8be3-131a0d1351c7	False	False	1.0	500	True	361	2.11032	249
353	be084633-ba58-49be-b702-c08d2b9a2664	True	True	1.0	1000	True	18	2.05272	0
354	57088147-96aa-4c93-9ea4-d28b1aac4910	True	False	5.0	500	True	161	10.54902	1650
355	0e5469da-0c99-42ed-8c19-8adcf4160a98	False	True	2.5	500	True	269	4.75031	61
356	1be11671-555c-4f92-a9e6-67a175cc9688	False	True	5.0	1000	True	294	10.27178	3
357	35df4d0a-6d1b-46e6-8c19-07c96563c1c5	False	False	10.0	1000	True	456	20.5238	3594
358	2e0c1b6d-297f-4b24-8213-b833a724ca59	True	True	10.0	1000	True	99	20.4745	5
359	01c8c09c-6749-45f9-ab09-35e4668f4961	True	True	10.0	1000	True	96	20.4136	8
360	8c5598cb-5a5f-44f7-83e8-a84893d39db4	True	False	1.0	500	True	125	2.11032	904
361	dd94ec93-18ba-40b1-8b09-c370e1f25e69	False	False	1.0	500	True	364	2.11032	756
362	ef234ef8-95a0-4a4e-a8cd-531bf861e9bf	False	False	15.0	500	True	460	24.0126	3503
363	eaa0c8ee-ed51-45da-aeb4-ac05adf46d7a	True	True	2.5	500	True	23	5.27494	11
364	0ad071ea-ca70-421c-9ad2-a16f81dfeb25	False	False	1.0	1000	True	376	2.05272	550
365	eaeb7d41-e620-4526-8238-082ddde8df60	False	True	5.0	1000	True	297	10.27014	7
366	cc4a00e9-4422-4789-9505-5664d2224ce1	True	True	1.0	1000	True	15	2.05272	0
367	78436a36-ba12-4a4c-84e0-5968bd8405ae	False	True	2.5	500	True	260	5.27663	61
368	0f80c5f8-cd0b-4e19-a050-de4dae9147ec	True	True	15.0	500	True	102	17.70278	8
369	91b7ffd4-6210-4387-b1cd-2c6ddfbdc2be	True	False	7.5	500	True	188	14.80005	0
370	1bb54a6d-a4ef-468f-a205-7b4229442a62	False	False	2.5	500	True	389	5.27325	622
371	085dd424-8c95-481e-9d69-0552a26a4c0d	False	True	5.0	500	True	289	10.55071	2
372	5a5cef38-de3f-4c30-8902-7910883ffbe7	False	False	15.0	500	True	461	23.8774	3600
373	5d3ea573-77a7-41fc-a12e-71405edff7df	False	True	2.5	500	True	267	5.2724	26
374	8ac8ad22-41e7-4aff-b1e6-992dcb76fddc	True	False	10.0	500	True	202	16.51415	0
375	21d2fddf-d948-45ad-870d-59d660e7ddf9	False	False	2.5	1000	True	392	5.13836	1477
376	a1581b9f-93fd-44be-b4e9-5f522758dd82	True	False	5.0	500	True	160	10.54818	1664
377	ea1c9cb9-ef42-4e83-af84-3055db3b8d03	True	True	7.5	1000	True	76	15.38875	12
378	455fca18-9a78-4db5-87cf-327556d3f48c	False	True	7.5	1000	True	316	15.39369	6
379	815dfee2-bbb8-4f01-a0ee-2e478bb4835b	True	True	1.0	500	True	8	2.11032	0
380	cb3bd061-48d0-4cab-bbb7-5eea1d3fc2ff	False	False	15.0	1000	True	476	29.1821	2237
381	3f951d5f-d43d-4c95-8019-3d386dc84140	False	False	2.5	1000	True	397	5.13507	310
382	cf593b68-7307-4fb9-8228-4d3f02c36efd	True	True	15.0	500	True	108	17.67575	9
383	87a2d45d-e80d-4b5b-910d-ecdfe302e013	True	False	1.0	500	True	129	2.11032	755
384	17c9048c-428b-416f-bdf0-e90aae65679c	False	False	7.5	500	True	426	15.83747	3523
385	47c6ab9c-b319-4999-80fb-23d2d95614ac	False	False	1.0	500	True	363	2.11032	743
386	96a02b54-d8da-4b86-9f9f-f4a96db465d8	True	False	10.0	500	True	207	16.49895	0
387	554800cf-164a-46cf-b381-df80991a6f2e	True	True	1.0	500	True	7	2.10947	245
388	2b9008fe-72ef-415d-b4f3-8329a958565c	True	False	1.0	1000	True	136	2.05272	530
389	3b9675f5-ba4d-426b-8ecd-47f2dc31b9b0	True	False	2.5	1000	True	159	5.13836	1424
390	b19fc044-f94d-48a6-9152-c8bf9d9055d6	True	False	1.0	500	True	128	2.11032	924
391	e3b79375-abdd-4e8f-985b-c587c31531b4	False	False	1.0	500	True	367	2.11032	249
392	eadcb00b-372a-4b93-95ed-96fd4e64d8a2	False	True	2.5	500	True	261	5.27832	0
393	e801170a-dcaf-4718-9a22-5aba975feb35	False	False	15.0	500	True	464	24.0169	3556
394	917edaa0-e015-4bf7-9acc-e3d267abd3dc	False	False	15.0	1000	True	471	29.2035	2172
395	315568e0-d838-47fd-bad3-1dd20942d8ff	True	True	10.0	1000	True	94	20.436700000000002	11
396	30223217-d83a-4b31-a249-7c89a0602d43	False	False	10.0	1000	True	453	20.5387	3575
